# Date : 2016-08-10
# Equipment : MACSQuant (Bjorkman lab)
# User : mrazomej
# Description : 
# IPTG titration with all the O2+11 YFP strains RBS (delta, HG104, RBS1147, RBS446, RBS1027, RBS1 and RBS1L)
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 0.1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments :
# This plate was set "in reverse mode" such that the high concentration was read first by the flow cytometer.
# This serves as a control to see if the time that the strains spend in the plate while being read affects
# somehow the measurement differently for different IPTG concentrations.
date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160810,mrazomej,O2,-13.9,auto,0,0.0,3246.5444569266806,0.0,0.0
20160810,mrazomej,O2,-13.9,delta,0,0.0,17701.514143685385,14454.969686758704,1.0
20160810,mrazomej,O2,-13.9,RBS1L,870,0.0,3341.2750236839483,94.73056675726775,0.006553494667238528
20160810,mrazomej,O2,-13.9,RBS1,610,0.0,3296.6259397224976,50.08148279581701,0.003464654985869222
20160810,mrazomej,O2,-13.9,RBS1027,130,0.0,3404.8719499799377,158.32749305325706,0.010953152893726992
20160810,mrazomej,O2,-13.9,RBS446,62,0.0,3590.654459792907,344.1100028662263,0.023805653717935086
20160810,mrazomej,O2,-13.9,RBS1147,30,0.0,3899.585609451376,653.0411525246955,0.045177621722922445
20160810,mrazomej,O2,-13.9,HG104,11,0.0,5869.181158989028,2622.636702062347,0.1814349499788146
20160810,mrazomej,O2,-13.9,auto,0,0.1,3249.1041812605285,0.0,0.0
20160810,mrazomej,O2,-13.9,delta,0,0.1,18629.26134377385,15380.157162513322,1.0
20160810,mrazomej,O2,-13.9,RBS1L,870,0.1,3305.9129135971234,56.80873233659486,0.00369363796067423
20160810,mrazomej,O2,-13.9,RBS1,610,0.1,3328.155710820597,79.0515295600685,0.0051398388667148335
20160810,mrazomej,O2,-13.9,RBS1027,130,0.1,3454.1104150171814,205.00623375665282,0.013329267808545077
20160810,mrazomej,O2,-13.9,RBS446,62,0.1,3669.610581334177,420.50640007364836,0.027340838954400648
20160810,mrazomej,O2,-13.9,RBS1147,30,0.1,4033.5136605917983,784.4094793312697,0.05100139556721453
20160810,mrazomej,O2,-13.9,HG104,11,0.1,6010.89989607429,2761.7957148137616,0.17956875769418
20160810,mrazomej,O2,-13.9,auto,0,5.0,3255.0471486032043,0.0,0.0
20160810,mrazomej,O2,-13.9,delta,0,5.0,18905.338877833263,15650.291729230059,1.0
20160810,mrazomej,O2,-13.9,RBS1L,870,5.0,3442.201016790868,187.15386818766365,0.01195849070583881
20160810,mrazomej,O2,-13.9,RBS1,610,5.0,3437.4914133242555,182.44426472105124,0.011657563186525142
20160810,mrazomej,O2,-13.9,RBS1027,130,5.0,3987.5282635373424,732.4811149341381,0.04680303265951795
20160810,mrazomej,O2,-13.9,RBS446,62,5.0,4985.4165214129625,1730.3693728097583,0.11056467206792998
20160810,mrazomej,O2,-13.9,RBS1147,30,5.0,6282.021474447004,3026.9743258437998,0.1934132844431467
20160810,mrazomej,O2,-13.9,HG104,11,5.0,11671.64517156728,8416.598022964075,0.5377917657115867
20160810,mrazomej,O2,-13.9,auto,0,10.0,3276.1298706503435,0.0,0.0
20160810,mrazomej,O2,-13.9,delta,0,10.0,19210.691068096825,15934.561197446481,1.0
20160810,mrazomej,O2,-13.9,RBS1L,870,10.0,3405.3576289823723,129.22775833202877,0.008109903795326197
20160810,mrazomej,O2,-13.9,RBS1,610,10.0,3667.76669375117,391.6368231008264,0.02457782290004863
20160810,mrazomej,O2,-13.9,RBS1027,130,10.0,4595.2627255311645,1319.132854880821,0.08278438537060014
20160810,mrazomej,O2,-13.9,RBS446,62,10.0,6778.334964128559,3502.205093478215,0.21978672961759654
20160810,mrazomej,O2,-13.9,RBS1147,30,10.0,9232.808822199497,5956.678951549153,0.37382133575813264
20160810,mrazomej,O2,-13.9,HG104,11,10.0,17768.389282631833,14492.25941198149,0.9094859426881412
20160810,mrazomej,O2,-13.9,auto,0,25.0,3289.662599112159,0.0,0.0
20160810,mrazomej,O2,-13.9,delta,0,25.0,19566.36052371214,16276.697924599983,1.0
20160810,mrazomej,O2,-13.9,RBS1L,870,25.0,3859.7386089201655,570.0760098080063,0.035024057855519646
20160810,mrazomej,O2,-13.9,RBS1,610,25.0,4202.38955367656,912.7269545644012,0.05607568308956207
20160810,mrazomej,O2,-13.9,RBS1027,130,25.0,6822.237452607286,3532.574853495127,0.21703264813658105
20160810,mrazomej,O2,-13.9,RBS446,62,25.0,10606.740533902906,7317.077934790747,0.44954314251491967
20160810,mrazomej,O2,-13.9,RBS1147,30,25.0,13543.060693914895,10253.398094802735,0.629943379320577
20160810,mrazomej,O2,-13.9,HG104,11,25.0,19325.258603918526,16035.596004806368,0.9851872953033537
20160810,mrazomej,O2,-13.9,auto,0,50.0,3298.0439028606233,0.0,0.0
20160810,mrazomej,O2,-13.9,delta,0,50.0,19679.795008569516,16381.751105708892,1.0
20160810,mrazomej,O2,-13.9,RBS1L,870,50.0,5052.713109889801,1754.6692070291774,0.10711121147590205
20160810,mrazomej,O2,-13.9,RBS1,610,50.0,6235.582963736998,2937.5390608763746,0.17931776901754226
20160810,mrazomej,O2,-13.9,RBS1027,130,50.0,11256.773231531752,7958.729328671128,0.48582897379618856
20160810,mrazomej,O2,-13.9,RBS446,62,50.0,14368.393974335097,11070.350071474473,0.675773304089363
20160810,mrazomej,O2,-13.9,RBS1147,30,50.0,16110.399790531359,12812.355887670736,0.7821114974214048
20160810,mrazomej,O2,-13.9,HG104,11,50.0,19528.49227150516,16230.448368644538,0.9907639460465477
20160810,mrazomej,O2,-13.9,auto,0,75.0,3265.511960346715,0.0,0.0
20160810,mrazomej,O2,-13.9,delta,0,75.0,19811.523663237065,16546.01170289035,1.0
20160810,mrazomej,O2,-13.9,RBS1L,870,75.0,5192.60257262072,1927.0906122740048,0.11646858752900371
20160810,mrazomej,O2,-13.9,RBS1,610,75.0,6259.5507993181,2994.038838971385,0.18095229791529574
20160810,mrazomej,O2,-13.9,RBS1027,130,75.0,12768.264960681616,9502.7530003349,0.5743228743561752
20160810,mrazomej,O2,-13.9,RBS446,62,75.0,16545.216677095526,13279.70471674881,0.8025924890666575
20160810,mrazomej,O2,-13.9,RBS1147,30,75.0,18229.12222960699,14963.610269260274,0.904363573407019
20160810,mrazomej,O2,-13.9,HG104,11,75.0,19911.50123374857,16645.989273401858,1.006042396941738
20160810,mrazomej,O2,-13.9,auto,0,100.0,3286.14294702309,0.0,0.0
20160810,mrazomej,O2,-13.9,delta,0,100.0,19700.55937724495,16414.41643022186,1.0
20160810,mrazomej,O2,-13.9,RBS1L,870,100.0,6189.678699350041,2903.535752326951,0.1768893682373639
20160810,mrazomej,O2,-13.9,RBS1,610,100.0,8735.128297822253,5448.985350799163,0.331963391690649
20160810,mrazomej,O2,-13.9,RBS1027,130,100.0,15698.007977670917,12411.865030647827,0.7561563387532545
20160810,mrazomej,O2,-13.9,RBS446,62,100.0,17534.320598322185,14248.177651299095,0.8680282794011285
20160810,mrazomej,O2,-13.9,RBS1147,30,100.0,18472.33475274201,15186.191805718918,0.9251740304186774
20160810,mrazomej,O2,-13.9,HG104,11,100.0,19360.277380822976,16074.134433799885,0.9792693210953601
20160810,mrazomej,O2,-13.9,auto,0,250.0,3319.8356049797044,0.0,0.0
20160810,mrazomej,O2,-13.9,delta,0,250.0,19863.543450387522,16543.70784540782,1.0
20160810,mrazomej,O2,-13.9,RBS1L,870,250.0,9719.08343325363,6399.247828273927,0.3868085611805713
20160810,mrazomej,O2,-13.9,RBS1,610,250.0,11559.210531287692,8239.374926307988,0.4980367764772311
20160810,mrazomej,O2,-13.9,RBS1027,130,250.0,16928.03380604373,13608.198201064028,0.8225603551649623
20160810,mrazomej,O2,-13.9,RBS446,62,250.0,18785.09361705192,15465.258012072216,0.9348120842429555
20160810,mrazomej,O2,-13.9,RBS1147,30,250.0,18733.529733078518,15413.694128098814,0.9316952567182409
20160810,mrazomej,O2,-13.9,HG104,11,250.0,20340.73728821868,17020.901683238975,1.0288444309032945
20160810,mrazomej,O2,-13.9,auto,0,500.0,3374.531621799319,0.0,0.0
20160810,mrazomej,O2,-13.9,delta,0,500.0,19628.408582940832,16253.876961141514,1.0
20160810,mrazomej,O2,-13.9,RBS1L,870,500.0,12240.936565085163,8866.404943285845,0.5454947742303542
