# Date : 2016-08-09
# Equipment : MACSQuant (Bjorkman lab)
# Description : 
# IPTG titration with all the O2+11 YFP strains RBS (delta, HG104, RBS1147, RBS446, RBS1027, RBS1 and RBS1L)
# The strains were grown in deep 96-well plates in 1 mL of LB + Kan + Spec and then
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations:
# 0uM, 1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 100uM, 250uM, 500uM, 1000uM, 5000uM
# Comments : 
# The flow rate was much lower than usual. It was basically half (1500 events / s) of what I am used to see 
# (3000 events / s). It is the second time that this happens, and the only thing in common that these two
# experiments had was that they used Stephanie's M9 media.
date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160809,sloosbarnes,O2,-13.9,auto,0,0.0,3242.480917602514,0.0,0.0
20160809,sloosbarnes,O2,-13.9,delta,0,0.0,15792.769460907239,12550.288543304725,1.0
20160809,sloosbarnes,O2,-13.9,RBS1L,870,0.0,3285.7689121410276,43.28799453851343,0.0034491632912779942
20160809,sloosbarnes,O2,-13.9,RBS1,610,0.0,3326.5558305994396,84.07491299692538,0.006699042233716396
20160809,sloosbarnes,O2,-13.9,RBS1027,130,0.0,3427.51106182547,185.03014422295564,0.014743098820756972
20160809,sloosbarnes,O2,-13.9,RBS446,62,0.0,3586.366328622466,343.8854110199518,0.027400597988912877
20160809,sloosbarnes,O2,-13.9,RBS1147,30,0.0,3810.891479194849,568.410561592335,0.04529063691492322
20160809,sloosbarnes,O2,-13.9,HG104,11,0.0,5463.201571497306,2220.7206538947917,0.17694578465126146
20160809,sloosbarnes,O2,-13.9,auto,0,0.1,3213.914858115583,0.0,0.0
20160809,sloosbarnes,O2,-13.9,delta,0,0.1,16976.85159148545,13762.936733369868,1.0
20160809,sloosbarnes,O2,-13.9,RBS1L,870,0.1,3250.58994011885,36.67508200326711,0.0026647715319612006
20160809,sloosbarnes,O2,-13.9,RBS1,610,0.1,3274.531061095049,60.61620297946638,0.004404307318545992
20160809,sloosbarnes,O2,-13.9,RBS1027,130,0.1,3429.5425263161924,215.6276682006096,0.015667271627994542
20160809,sloosbarnes,O2,-13.9,RBS446,62,0.1,3526.665712096394,312.75085398081137,0.02272413657344729
20160809,sloosbarnes,O2,-13.9,RBS1147,30,0.1,7175.936597835319,3962.021739719736,0.2878761863457053
20160809,sloosbarnes,O2,-13.9,HG104,11,0.1,5707.224509723916,2493.309651608333,0.18116116493967516
20160809,sloosbarnes,O2,-13.9,auto,0,5.0,3140.2444122360507,0.0,0.0
20160809,sloosbarnes,O2,-13.9,delta,0,5.0,16485.92698101958,13345.68256878353,1.0
20160809,sloosbarnes,O2,-13.9,RBS1L,870,5.0,3295.5821931472574,155.33778091120666,0.011639553099708247
20160809,sloosbarnes,O2,-13.9,RBS1,610,5.0,3271.12784158658,130.88342935052924,0.009807173868849136
20160809,sloosbarnes,O2,-13.9,RBS1027,130,5.0,3752.931841653529,612.6874294174781,0.04590903659364686
20160809,sloosbarnes,O2,-13.9,RBS446,62,5.0,4815.630589478627,1675.3861772425767,0.12553769120520072
20160809,sloosbarnes,O2,-13.9,RBS1147,30,5.0,6021.927271119403,2881.682858883352,0.21592622513169962
20160809,sloosbarnes,O2,-13.9,HG104,11,5.0,10209.731220447824,7069.486808211774,0.5297208870191316
20160809,sloosbarnes,O2,-13.9,auto,0,10.0,3163.9531174646686,0.0,0.0
20160809,sloosbarnes,O2,-13.9,delta,0,10.0,18052.035861435397,14888.082743970728,1.0
20160809,sloosbarnes,O2,-13.9,RBS1L,870,10.0,3471.2854993052215,307.3323818405529,0.02064284482600785
20160809,sloosbarnes,O2,-13.9,RBS1,610,10.0,3504.37902088133,340.4259034166612,0.022865664388822964
20160809,sloosbarnes,O2,-13.9,RBS1027,130,10.0,4250.255627892435,1086.3025104277663,0.07296456697002772
20160809,sloosbarnes,O2,-13.9,RBS446,62,10.0,5840.3912148229065,2676.438097358238,0.17977050123812102
20160809,sloosbarnes,O2,-13.9,RBS1147,30,10.0,7110.48045969613,3946.5273422314617,0.26507962174173827
20160809,sloosbarnes,O2,-13.9,HG104,11,10.0,13910.02227828672,10746.069160822051,0.721789994428525
20160809,sloosbarnes,O2,-13.9,auto,0,25.0,3165.8142908703157,0.0,0.0
20160809,sloosbarnes,O2,-13.9,delta,0,25.0,17109.92352158638,13944.109230716065,1.0
20160809,sloosbarnes,O2,-13.9,RBS1L,870,25.0,3826.237305839652,660.4230149693362,0.047362151575416324
20160809,sloosbarnes,O2,-13.9,RBS1,610,25.0,3901.1346072172364,735.3203163469207,0.05273340191047543
20160809,sloosbarnes,O2,-13.9,RBS1027,130,25.0,5187.606441899748,2021.7921510294318,0.14499256406969552
20160809,sloosbarnes,O2,-13.9,RBS446,62,25.0,7483.795559570235,4317.981268699919,0.30966347130932365
